# Norgesbuss-NL-17Fz

# instance data:    max_x_coord    max_y_coord    service_start    service_end    earliest_departure    latest_arrival
data    10    59    0    129600    15540    93480

vehicle_types    1
# ID    name    cost_per_vehicle    cost_per_hour    cost_per_km    battery
0    NL    238.49    125    2    260000

locations    1
# ID    x_coord    y_coord
0    10    59

grid_access    1
# ID    power_limits: [end_time,max_power_per_minute]
0    [-1,-]

depots    1
# ID    location_ID    type_bitset
0    0    1,

groups    1
# ID    type_bitset    depot_bitset
0    1,    1,

constraints    3
# ID    type    minimum    maximum    group_ID
0    1    0    23    0
1    2    0    3585329    0
2    4    0    873360000    0

parking_lots    1
# ID    location_ID    depot_ID    capacity    parking_cost_per_second
0    0    0    5    0

stations    1
# ID    location_ID    depot_ID    grid_access_ID    capacity
0    0    0    0    7

trips    752
# ID    from_location_ID    to_location_ID    group_ID    start_time    end_time    length    energy_per_vehicle_type    tasks_and_links
579    0    0    0    69720    69900    1011    1197    15126
580    0    0    0    69360    70620    8812    10046    15131
581    0    0    0    69420    70560    6461    7633    15132
582    0    0    0    69900    70080    781    976    15133
583    0    0    0    69900    70080    893    1084    15134
584    0    0    0    69900    70740    5384    6226    15234
585    0    0    0    69900    71040    6592    7762    15269
586    0    0    0    70020    71340    8940    10241    15294
587    0    0    0    70620    70740    923    1037    15295
588    0    0    0    70620    70800    1011    1197    15322
589    0    0    0    70260    71520    8812    10046    15325
590    0    0    0    70320    71460    6461    7633    15326
591    0    0    0    70800    70980    781    976    15327
592    0    0    0    70800    70980    893    1084    15328
593    0    0    0    70800    71940    6592    7762    15400
594    0    0    0    70860    72000    5523    6734    15424
595    0    0    0    70920    72240    8940    10241    15428
596    0    0    0    71520    71640    923    1037    15429
597    0    0    0    71520    71700    1011    1197    15456
598    0    0    0    71160    72420    8812    10046    15461
599    0    0    0    71220    72360    6461    7633    15462
600    0    0    0    71700    71880    781    976    15463
601    0    0    0    71700    71880    893    1084    15464
602    0    0    0    71700    72540    5384    6226    15564
603    0    0    0    71700    72840    6592    7762    15599
604    0    0    0    71820    73140    8940    10241    15624
605    0    0    0    72420    72540    923    1037    15625
606    0    0    0    72420    72600    1011    1197    15652
607    0    0    0    72060    73320    8812    10046    15655
608    0    0    0    72120    73260    6461    7633    15656
609    0    0    0    72600    72780    781    976    15657
610    0    0    0    72600    72780    893    1084    15658
611    0    0    0    72600    73740    6592    7762    15730
612    0    0    0    72660    73800    5523    6734    15754
613    0    0    0    72720    74040    8940    10241    15758
614    0    0    0    73320    73440    923    1037    15759
615    0    0    0    73320    73500    1011    1197    15786
616    0    0    0    72960    74220    8812    10046    15791
617    0    0    0    73020    74160    6461    7633    15792
618    0    0    0    73500    73680    781    976    15793
619    0    0    0    73500    73680    893    1084    15794
620    0    0    0    73500    74340    5384    6226    15894
621    0    0    0    73500    74640    6592    7762    15929
622    0    0    0    73620    74940    8940    10241    15954
623    0    0    0    74220    74340    923    1037    15955
624    0    0    0    74220    74400    1011    1197    15982
625    0    0    0    73860    75120    8812    10046    15985
626    0    0    0    73920    75060    6461    7633    15986
627    0    0    0    74400    74580    781    976    15987
628    0    0    0    74400    74580    893    1084    15988
629    0    0    0    74400    75540    6592    7762    16054
630    0    0    0    74460    75600    5523    6734    16078
631    0    0    0    74520    75840    8940    10241    16082
632    0    0    0    75120    75240    923    1037    16083
633    0    0    0    75120    75300    1011    1197    16110
634    0    0    0    74760    76020    8812    10046    16115
635    0    0    0    74820    75960    6461    7633    16116
636    0    0    0    75300    75480    781    976    16117
637    0    0    0    75300    75480    893    1084    16118
638    0    0    0    75300    76140    5384    6226    16206
639    0    0    0    75300    76440    6592    7762    16235
640    0    0    0    75420    76740    8940    10241    16257
641    0    0    0    76020    76140    923    1037    16258
642    0    0    0    76020    76200    1011    1197    16282
643    0    0    0    75660    76920    8812    10046    16285
644    0    0    0    75720    76860    6461    7633    16286
645    0    0    0    76200    76380    781    976    16287
646    0    0    0    76200    76380    893    1084    16288
647    0    0    0    76200    77340    6592    7762    16348
648    0    0    0    76260    77400    5523    6734    16369
649    0    0    0    76320    77640    8940    10241    16373
650    0    0    0    76920    77040    923    1037    16374
651    0    0    0    76920    77100    1011    1197    16395
652    0    0    0    76560    77820    8812    10046    16400
653    0    0    0    76620    77760    6461    7633    16401
654    0    0    0    77100    77280    781    976    16402
655    0    0    0    77100    77280    893    1084    16403
656    0    0    0    77100    77940    5384    6226    16478
657    0    0    0    77100    78240    6592    7762    16504
658    0    0    0    77220    78540    8940    10241    16523
659    0    0    0    77820    77940    923    1037    16524
660    0    0    0    77820    78000    1011    1197    16550
661    0    0    0    77520    78660    6461    7633    16553
662    0    0    0    78000    78180    781    976    16554
663    0    0    0    78000    78180    893    1084    16555
664    0    0    0    78000    79140    6592    7762    16596
665    0    0    0    78060    79200    5523    6734    16623
666    0    0    0    78120    79440    8940    10241    16627
667    0    0    0    78720    78840    923    1037    16628
668    0    0    0    78720    78900    1011    1197    16654
669    0    0    0    78360    79620    8812    10046    16659
670    0    0    0    78420    79560    6461    7633    16660
671    0    0    0    78900    79080    781    976    16661
672    0    0    0    78900    79080    893    1084    16662
673    0    0    0    78900    79740    5384    6226    16747
674    0    0    0    78900    80040    6592    7762    16776
675    0    0    0    79320    80100    4314    5120    16800
676    0    0    0    79800    80940    6592    7762    16830
677    0    0    0    79860    81000    5523    6734    16857
678    0    0    0    79920    81240    8940    10241    16861
679    0    0    0    80520    80640    923    1037    16862
680    0    0    0    80520    80700    1011    1197    16888
681    0    0    0    80160    81420    8812    10046    16893
682    0    0    0    80220    81360    6461    7633    16894
683    0    0    0    80700    80880    781    976    16895
684    0    0    0    80700    80880    893    1084    16896
685    0    0    0    80700    81540    5384    6226    16981
686    0    0    0    81120    81840    4282    5016    17010
687    0    0    0    81120    81900    4314    5120    17034
688    0    0    0    81600    82740    6592    7762    17064
689    0    0    0    81660    82800    5523    6734    17091
690    0    0    0    81720    83040    8940    10241    17095
691    0    0    0    82320    82440    923    1037    17096
692    0    0    0    82320    82500    1011    1197    17122
693    0    0    0    81960    83220    8812    10046    17127
694    0    0    0    82020    83160    6461    7633    17128
695    0    0    0    82500    82680    781    976    17129
696    0    0    0    82500    82680    893    1084    17130
697    0    0    0    82500    83340    5384    6226    17215
698    0    0    0    82920    83640    4282    5016    17244
699    0    0    0    82920    83700    4314    5120    17268
700    0    0    0    83400    84540    6592    7762    17298
701    0    0    0    83460    84600    5523    6734    17322
702    0    0    0    83520    84840    8940    10241    17326
703    0    0    0    84120    84240    923    1037    17327
704    0    0    0    84120    84300    1011    1197    17350
705    0    0    0    83760    85020    8812    10046    17355
706    0    0    0    83820    84960    6461    7633    17356
707    0    0    0    84300    84480    781    976    17357
708    0    0    0    84300    84480    893    1084    17358
709    0    0    0    84300    85140    5384    6226    17434
710    0    0    0    84720    85440    4282    5016    17461
711    0    0    0    84720    85500    4314    5120    17482
712    0    0    0    85200    86340    6592    7762    17509
713    0    0    0    85260    86400    5523    6734    17530
714    0    0    0    85320    86640    8940    10241    17534
715    0    0    0    85920    86040    923    1037    17535
716    0    0    0    85920    86100    1011    1197    17555
717    0    0    0    85560    86820    8812    10046    17560
718    0    0    0    85620    86760    6461    7633    17561
719    0    0    0    86100    86280    781    976    17562
720    0    0    0    86100    86280    893    1084    17563
721    0    0    0    86100    86940    5384    6226    17624
722    0    0    0    86520    87240    4282    5016    17643
723    0    0    0    86520    87300    4314    5120    17661
724    0    0    0    87000    88140    6592    7762    17679
725    0    0    0    87120    88440    8940    10241    17701
726    0    0    0    87720    87840    923    1037    17702
727    0    0    0    87720    87900    1011    1197    17722
728    0    0    0    87360    88620    8812    10046    17727
729    0    0    0    87420    88560    6461    7633    17728
730    0    0    0    87900    88080    781    976    17729
731    0    0    0    87900    88080    893    1084    17730
732    0    0    0    87900    88740    5384    6226    17769
733    0    0    0    88320    89040    4282    5016    17791
734    0    0    0    88320    89100    4314    5120    17809
735    0    0    0    88800    89940    6592    7762    17828
736    0    0    0    89520    89640    923    1037    17846
737    0    0    0    89520    89700    1011    1197    17851
